bin,case,status_group,zip,in_outbreak_zip,community_board,nta,lat,lon,n_towers,n_active_towers,reg_age_days,n_samples,never_sampled,days_since_last_sample,n_samples_12mo,n_samples_24mo,median_gap_days,max_gap_days,overdue_90d,n_inspections,n_violations,n_citations,ever_violation,n_violation_types,days_since_last_inspection
1089716,0,,10036,0,,MN15,40.759996,-73.988388,1,1,3915,2,0,22,2,2,219,219,0,22,16,12,1,3,147
1042059,0,,10065,0,108,MN40,40.765212,-73.968106,1,1,3524,2,0,22,2,2,29,29,0,9,1,1,1,1,805
1089803,0,,10017,0,106,MN19,40.751919,-73.96926,1,1,3942,6,0,17,6,6,71,86,0,23,15,10,1,3,175
1035257,0,,,0,,MN17,40.764916,-73.975127,1,1,3961,5,0,24,5,5,69.5,78,0,14,7,5,1,3,982
1035759,0,,10022,0,,MN17,40.760933,-73.973761,2,4,3969,5,0,29,5,5,66.0,89,0,40,22,16,1,3,525
1024798,0,,10019,0,105,MN17,40.761128,-73.983384,1,1,3970,5,0,28,5,5,84.0,87,0,16,7,4,1,2,561
1019668,0,,10010,0,,MN21,40.738128,-73.982921,1,1,3921,4,0,3,4,4,43,183,0,18,11,5,1,3,406
1000059,0,,10281,0,,MN25,40.713536,-74.014869,1,2,3970,5,0,21,5,5,85.0,90,0,14,6,6,1,1,156
1009758,0,,10014,0,102,MN23,40.729158,-74.00525,2,2,3220,10,0,8,10,10,14,84,0,73,56,39,1,3,776
1001236,0,,10007,0,101,MN24,40.711915,-74.009743,1,1,485,6,0,31,6,6,87,88,0,5,5,3,1,2,485
1035331,0,,10017,0,,MN20,40.752186,-73.979387,2,2,3941,5,0,22,5,5,24.5,238,0,61,50,34,1,3,541
1087536,0,,10016,0,105,MN13,40.743858,-73.98581,1,1,3964,4,0,22,4,4,29,265,0,20,15,10,1,3,156
1000823,0,,10004,0,,MN25,40.705752,-74.011087,1,1,3962,7,0,7,7,7,29.5,104,0,24,17,11,1,3,178
1030146,0,,10023,0,107,MN12,40.780335,-73.977739,2,2,3738,4,0,21,4,4,31,204,0,18,4,4,1,2,1065
1017861,0,,10003,0,,MN21,40.737111,-73.987901,1,2,3956,9,0,13,9,9,45.0,75,0,39,31,19,1,3,916
1001453,0,,10007,0,101,MN24,40.713957,-74.008686,1,1,2586,3,0,13,3,3,24.5,28,0,18,9,7,1,3,156
1016144,0,,10003,0,105,MN13,40.738323,-73.991913,1,1,3942,0,1,,0,0,,,1,51,47,34,1,3,471
1043920,0,,10021,0,108,MN31,40.769008,-73.961013,1,1,3942,3,0,20,3,3,126.0,224,0,7,0,0,0,0,1260
1087142,0,,10036,0,105,MN17,40.756814,-73.988789,1,1,3954,2,0,290,2,2,34,34,1,19,11,8,1,3,833
1088292,0,,10007,0,101,MN24,40.714059,-74.011586,1,1,3955,5,0,22,5,5,79.5,87,0,32,25,0,1,3,323
1030841,0,,10023,0,107,MN12,40.780698,-73.980115,1,1,2883,5,0,22,5,5,82.5,87,0,9,1,1,1,1,169
1041361,0,,10021,0,108,MN40,40.771326,-73.965749,1,1,2673,5,0,16,5,5,60.0,181,0,8,1,0,1,1,672
1038577,0,,10022,0,106,MN19,40.759129,-73.968332,2,4,3641,12,0,21,12,12,28,62,0,39,19,12,1,3,542
1016047,0,,10018,0,,MN17,40.75205,-73.982477,1,3,3968,4,0,23,4,4,85,90,0,14,7,5,1,2,885
1080798,0,,10003,0,105,MN21,40.736343,-73.988496,1,1,3956,5,0,2,5,5,23.0,219,0,9,1,1,1,1,1085
1043862,0,,10065,0,108,MN31,40.764458,-73.963807,1,2,3958,2,0,234,2,2,89,89,1,25,18,15,1,3,111
1088577,0,,10024,0,,MN12,40.782738,-73.980068,1,1,3942,5,0,13,5,5,28.5,225,0,17,14,9,1,3,617
1041075,0,,10065,0,108,MN40,40.766963,-73.969708,1,1,3516,6,0,22,6,6,15,211,0,26,22,10,1,3,223
1041224,0,,10065,0,108,MN40,40.768482,-73.96614,1,1,3457,6,0,13,6,6,50,139,0,35,31,23,1,3,139
1078540,0,,10011,0,,MN13,40.746048,-73.999672,1,1,3946,7,0,5,7,7,47.0,90,0,42,37,21,1,3,813
1082906,0,,10021,0,,MN40,40.771699,-73.960564,1,1,3958,3,0,26,3,3,147.5,265,0,27,20,12,1,3,961
1015487,0,,10011,0,105,MN13,40.740848,-73.994277,1,1,3957,3,0,23,3,3,150.0,267,0,14,10,7,1,3,1480
1009222,0,,10003,0,,MN23,40.732355,-73.99567,1,1,3954,6,0,22,6,6,68,83,0,18,9,6,1,2,911
1089705,0,,10013,0,,MN24,40.72639,-74.008731,1,1,3961,2,0,238,2,2,85,85,1,21,17,12,1,3,644
1001620,0,,10013,0,,MN24,40.716912,-74.007832,1,1,2535,5,0,27,5,5,78.5,90,0,22,12,8,1,3,126
1009799,0,,10014,0,102,MN23,40.730934,-74.004799,1,1,3944,3,0,226,3,3,53.0,84,1,22,14,8,1,2,1072
1036051,0,,10022,0,105,MN17,40.762836,-73.973655,1,1,3944,7,0,15,7,7,45.5,71,0,19,10,7,1,3,170
1081017,0,,10018,0,105,MN17,40.750802,-73.982845,2,2,3941,3,0,178,3,3,80.0,90,1,20,11,8,1,2,518
1001591,0,,10007,0,101,MN24,40.715042,-74.008185,1,1,2899,2,0,30,2,2,274,274,0,33,29,18,1,3,504
1002127,0,,10013,0,101,MN24,40.719998,-74.009008,1,1,3961,6,0,8,6,6,77,90,0,21,13,10,1,3,905
1091745,0,,10014,0,102,MN23,40.729786,-74.010297,1,1,28,1,0,21,1,1,,,0,0,0,0,0,0,
1015265,0,,10018,0,,MN17,40.753392,-73.987566,2,2,3970,4,0,7,4,4,90,94,0,30,16,10,1,2,534
1078437,0,,10021,0,108,MN31,40.766604,-73.953199,1,1,3957,4,0,22,4,4,27,261,0,16,10,8,1,3,413
1080796,0,,10003,0,,MN21,40.735538,-73.989218,1,1,3450,3,0,29,3,3,139.5,207,0,25,21,13,1,3,944
1034220,0,,10036,0,105,MN17,40.755451,-73.981523,1,1,3955,4,0,16,4,4,29,210,0,21,14,9,1,2,596
1085680,0,,10029,0,111,MN33,40.789284,-73.94842,1,1,3445,4,0,30,4,4,48,193,0,57,53,37,1,3,932
1001281,0,,10038,0,,MN25,40.709771,-74.005576,1,1,3964,5,0,2,5,5,58.0,200,0,10,5,4,1,3,832
1087713,0,,10001,0,104,MN13,40.748102,-74.001223,1,1,3955,4,0,20,4,4,29,203,0,17,9,7,1,3,241
1054682,0,,10035,0,111,MN34,40.803559,-73.935474,1,1,1768,4,0,6,4,4,28,213,0,3,0,0,0,0,764
1087726,0,,10016,0,105,MN17,40.74494,-73.985976,1,1,3964,4,0,28,4,4,53,235,0,24,16,11,1,2,959
1080188,0,,10014,0,102,MN23,40.730807,-74.008064,1,1,2873,5,0,21,5,5,71.5,89,0,7,1,1,1,1,192
1035405,0,,10017,0,105,MN17,40.755011,-73.975568,1,5,3968,3,0,101,3,3,83.5,84,1,22,14,8,1,3,115
1088582,0,,,0,,MN17,40.759706,-73.974732,1,2,3969,4,0,29,4,4,89,89,0,14,8,6,1,3,861
1000043,0,,10004,0,101,MN25,40.704778,-74.014099,1,1,1856,6,0,17,6,6,90,90,0,14,5,5,1,2,392
1066500,0,,10013,0,101,MN24,40.721851,-74.007082,1,1,3961,4,0,45,4,4,85,91,0,44,38,26,1,3,203
1090830,0,,10006,0,101,MN25,40.708423,-74.012534,1,2,2143,5,0,2,5,5,88.0,90,0,5,0,0,0,0,142
1082488,0,,10013,0,103,MN27,40.717024,-73.998413,1,1,3517,7,0,27,7,7,46.5,85,0,22,11,9,1,3,283
1091592,0,,10036,0,105,MN17,40.759239,-73.982785,2,2,1043,8,0,21,8,8,38,117,0,8,1,1,1,1,309
1041709,0,,10021,0,108,MN40,40.774633,-73.964216,1,1,2123,3,0,24,3,3,23.5,25,0,9,5,0,1,2,681
1036147,0,,10016,0,,MN20,40.75016,-73.976483,1,1,3949,5,0,20,5,5,26.5,244,0,11,3,1,1,2,407
1043884,0,,10065,0,108,MN31,40.76653,-73.960957,1,1,3949,4,0,9,4,4,28,210,0,27,20,15,1,3,220
1037605,0,,10017,0,,MN19,40.753222,-73.971017,2,2,3422,7,0,2,7,7,56.5,89,0,35,19,13,1,3,503
1028661,0,,10023,0,107,MN14,40.777175,-73.976108,1,1,3944,5,0,10,5,5,79.0,85,0,29,17,12,1,3,261
1080631,0,,10011,0,105,MN13,40.737669,-73.993454,1,1,3950,4,0,15,4,4,56,194,0,17,7,4,1,3,576
1035074,0,,,0,,MN17,40.763746,-73.974301,1,1,3964,6,0,9,6,6,83,91,0,14,8,5,1,2,874
1090476,0,,10038,0,101,MN25,40.71158,-74.006868,1,1,2485,4,0,13,4,4,38,266,0,6,0,0,0,0,175
1001004,0,,10005,0,,MN25,40.706241,-74.008505,1,4,3943,4,0,17,4,4,21,50,0,8,5,5,1,1,1513
1081179,0,,10017,0,,MN19,40.75348,-73.972049,1,1,3963,2,0,227,2,2,90,90,1,12,5,3,1,2,874
1000027,0,,10004,0,,MN25,40.703808,-74.012757,1,1,3949,4,0,17,4,4,43,244,0,23,15,12,1,3,392
1001017,0,,10005,0,,MN25,40.706784,-74.009385,1,1,3962,9,0,6,9,9,18.5,65,0,24,17,12,1,3,909
1030544,0,,10023,0,,MN14,40.780142,-73.982213,1,3,3942,5,0,14,5,5,45.5,165,0,14,5,4,1,3,120
1015199,0,,10001,0,,MN17,40.749569,-73.988422,1,1,3956,8,0,2,8,8,31,90,0,24,15,9,1,3,905
1016741,0,,10010,0,105,MN13,40.741177,-73.987759,1,1,883,2,0,23,2,2,28,28,0,22,17,14,1,3,497
1079280,0,,10023,0,,MN14,40.774202,-73.97785,1,2,791,3,0,22,3,3,151.0,212,0,46,42,30,1,3,111
1030345,0,,10023,0,107,MN14,40.775568,-73.983875,1,1,3942,3,0,8,3,3,144.5,269,0,19,11,7,1,3,126
1090693,0,,10014,0,102,MN24,40.727172,-74.008103,1,1,1400,2,0,34,2,2,241,241,0,14,13,11,1,3,192
1031205,0,,10024,0,107,MN12,40.78421,-73.973816,1,1,3449,9,0,13,9,9,38.0,77,0,38,24,17,1,3,209
1024901,0,,10019,0,,MN17,40.766372,-73.981488,1,1,3958,3,0,16,3,3,13.0,21,0,54,52,35,1,3,141
1006642,0,,10003,0,103,MN22,40.728354,-73.99076,1,1,3969,5,0,21,5,5,61.5,86,0,15,6,0,1,3,346
1002675,0,,10013,0,,MN24,40.718603,-73.999744,1,2,3909,1,0,23,1,1,,,0,40,34,21,1,3,485
1075741,0,,10013,0,,MN24,40.717925,-74.000595,1,1,3943,4,0,14,4,4,31,252,0,12,5,2,1,3,429
1087921,0,,10003,0,103,MN22,40.727785,-73.991225,1,1,3958,8,0,3,8,8,28,80,0,33,26,17,1,3,937
1047052,1,B_doh0710_expected,10128,1,108,MN40,40.785432,-73.957555,1,2,3671,6,0,21,6,6,85,118,0,15,11,10,1,3,505
1002832,0,,10013,0,101,MN24,40.722268,-74.011195,1,1,3949,6,0,9,6,6,29,212,0,19,13,10,1,3,253
1044096,0,,10075,1,108,MN31,40.772825,-73.957913,1,1,3949,5,0,22,5,5,30.5,241,0,24,18,12,1,3,420
1089455,0,,10001,0,105,MN17,40.746142,-73.988877,1,1,3961,2,0,22,2,2,30,30,0,36,29,22,1,3,714
1087309,0,,10016,0,105,MN17,40.747421,-73.985282,1,1,3955,2,0,280,2,2,59,59,1,23,16,9,1,3,959
1088533,0,,10001,0,105,MN17,40.748182,-73.988963,1,1,3965,5,0,17,5,5,59.5,147,0,11,2,2,1,2,190
1088963,0,,10011,0,,MN13,40.745634,-74.004529,1,1,3970,5,0,15,5,5,67.5,147,0,19,14,9,1,3,1043
1040808,0,,10065,0,108,MN40,40.764499,-73.970756,1,4,3965,5,0,30,5,5,87.5,111,0,6,1,1,1,1,868
1076192,0,,10036,0,105,MN17,40.75972,-73.985886,1,2,3632,7,0,5,7,7,57.5,86,0,29,17,10,1,3,321
1010619,0,,10011,0,,MN23,40.736409,-73.99799,1,1,3963,4,0,14,4,4,27,245,0,39,26,16,1,3,190
1046469,0,,10075,1,108,MN40,40.776828,-73.961738,1,2,1808,3,0,23,3,3,55.5,83,0,5,0,0,0,0,414
1002013,0,,10013,0,101,MN24,40.719225,-74.008095,2,3,3865,10,0,20,10,10,22,83,0,76,64,43,1,3,1115
1022578,0,,10036,0,105,MN17,40.755331,-73.985313,1,1,3970,7,0,17,7,7,47.0,88,0,14,9,7,1,3,881
1047654,1,B_doh0710_expected,10028,1,,MN40,40.777494,-73.955506,1,1,1143,6,0,14,6,6,22,231,0,29,16,10,1,3,224
1024945,0,,10036,0,104,MN15,40.758175,-73.989972,1,1,770,6,0,30,6,6,78,84,0,22,18,12,1,3,625
1001185,0,,10038,0,101,MN25,40.708361,-74.00673,1,1,3958,4,0,30,4,4,29,257,0,10,1,1,1,1,364
1016743,0,,10010,0,105,MN13,40.742225,-73.986821,1,1,3977,3,0,15,3,3,25.0,30,0,21,10,0,1,3,322
1082759,0,,10038,0,101,MN25,40.705707,-74.005399,1,1,2618,7,0,2,7,7,57.5,90,0,24,21,18,1,3,192
1009072,0,,10003,0,103,MN22,40.734068,-73.989067,2,2,3944,5,0,8,5,5,61.5,163,0,35,25,17,1,3,406
1042124,0,,10065,0,108,MN40,40.765788,-73.967683,1,1,2213,4,0,24,4,4,83,178,0,7,2,2,1,1,450
1035744,0,,10022,0,105,MN17,40.760456,-73.973707,1,1,3961,8,0,41,8,8,30,88,0,13,3,1,1,2,622
1031607,0,,10024,0,7,MN99,40.788359,-73.967708,1,1,2533,6,0,3,6,6,39,209,0,8,0,0,0,0,994
1050296,0,,10128,1,108,MN32,40.782636,-73.947349,1,1,3972,5,0,2,5,5,59.0,191,0,10,1,0,1,1,679
1036467,0,,10022,0,,MN19,40.757866,-73.970752,1,2,3965,5,0,14,5,5,85.0,90,0,12,3,3,1,1,114
1082816,0,,10013,0,101,MN24,40.720503,-74.010123,1,1,3954,7,0,21,7,7,26.0,148,0,12,3,3,1,2,169
1085115,0,,10022,0,,MN19,40.754382,-73.966765,1,1,3963,3,0,16,3,3,28.0,29,0,25,22,13,1,3,503
1009333,0,,10003,0,102,MN23,40.734266,-73.993653,1,1,3943,4,0,8,4,4,29,259,0,30,24,16,1,3,357
1001244,0,,10038,0,101,MN25,40.710757,-74.007708,1,1,2948,6,0,7,6,6,58,89,0,15,10,8,1,3,808
1090217,0,,10011,0,104,MN13,40.741433,-74.00502,1,1,3023,8,0,20,8,8,31,84,0,7,3,3,1,1,868
1047968,1,A_doh0710_complete,10128,1,108,MN40,40.780004,-73.954728,1,2,2803,6,0,17,6,6,90,90,0,9,0,0,0,0,139
1015420,0,,10011,0,105,MN13,40.738163,-73.992054,1,2,1183,5,0,9,5,5,84.0,90,0,66,60,41,1,3,1022
1070689,0,,10023,0,,MN14,40.776047,-73.985013,1,1,3947,3,0,22,3,3,157.5,287,0,21,14,9,1,3,491
1087075,0,,10128,1,,MN40,40.787159,-73.955521,1,1,3934,6,0,17,6,6,81,85,0,18,10,7,1,3,805
1087720,0,,10069,0,107,MN14,40.775478,-73.99023,1,1,1710,6,0,16,6,6,28,222,0,27,20,16,1,3,645
1041796,0,,10021,0,,MN40,40.774805,-73.963603,1,1,3968,5,0,22,5,5,81.0,90,0,19,10,8,1,3,169
1089248,0,,10006,0,1,MN25,40.709468,-74.012931,1,1,2983,6,0,14,6,6,42,85,0,14,10,10,1,3,252
1072696,0,,10021,0,108,MN31,40.76907,-73.951009,1,1,3955,4,0,21,4,4,29,205,0,11,5,3,1,2,388
1076193,0,,10036,0,105,MN17,40.760209,-73.985334,1,1,3962,5,0,28,5,5,67.0,85,0,14,7,7,1,2,140
1085673,0,,10027,0,110,MN11,40.808285,-73.945121,1,1,3962,7,0,3,7,7,24.5,130,0,26,16,10,1,3,337
1010852,0,,10014,0,,MN23,40.734877,-74.000429,1,1,3958,5,0,15,5,5,47.0,209,0,18,8,7,1,3,360
1037579,0,,10017,0,,MN19,40.752078,-73.97218,1,1,3938,2,0,21,2,2,276,276,0,45,39,25,1,3,896
1040356,0,,10022,0,,MN19,40.756063,-73.963028,1,1,3956,4,0,7,4,4,50,182,0,15,9,5,1,3,492
1088224,0,,10007,0,101,MN24,40.715195,-74.009473,1,1,3913,4,0,23,4,4,62,152,0,25,18,11,1,3,169
1080244,0,,10014,0,102,MN23,40.734614,-74.009743,1,1,3944,6,0,17,6,6,71,86,0,6,1,1,1,1,871
1090129,0,,10001,0,105,MN17,40.747745,-73.990728,1,1,3963,3,0,22,3,3,25.5,28,0,21,13,9,1,3,126
1015969,0,,10018,0,105,MN17,40.750547,-73.983654,1,1,3039,6,0,9,6,6,82,88,0,8,0,0,0,0,885
1031513,0,,10024,0,,MN12,40.786883,-73.968572,1,2,3709,6,0,3,6,6,30,179,0,13,6,5,1,3,1023
1088786,0,,10023,0,107,MN12,40.781431,-73.981158,1,1,3534,11,0,17,11,11,21.0,150,0,6,2,2,1,1,352
1006521,0,,10003,0,103,MN22,40.731559,-73.983096,1,1,3976,2,0,29,2,2,303,303,0,24,16,8,1,2,406
1015205,0,,10001,0,105,MN17,40.750397,-73.989259,1,1,3458,5,0,27,5,5,75.5,90,0,26,18,12,1,3,896
1022616,0,,10036,0,,MN17,40.756392,-73.984346,1,1,3941,5,0,2,5,5,58.0,200,0,22,13,10,1,2,218
1034227,0,,10036,0,105,MN17,40.754872,-73.979877,2,2,3972,5,0,24,5,5,63.5,89,0,33,17,11,1,3,167
1086551,0,,10013,0,101,MN24,40.72136,-74.008911,1,1,3949,5,0,8,5,5,86.5,101,0,19,9,6,1,3,927
1048059,1,A_doh0710_complete,10128,1,,MN40,40.780216,-73.953836,1,1,3926,1,0,20,1,1,,,0,22,16,11,1,3,485
1026055,0,,10019,0,,MN15,40.767483,-73.983199,1,1,3963,8,0,3,8,8,29,78,0,17,10,7,1,3,112
1080355,0,,10011,0,104,MN13,40.742456,-74.006842,1,1,3975,5,0,22,5,5,63.0,163,0,30,23,17,1,3,174
1000057,0,,10281,0,101,MN25,40.711418,-74.015442,1,1,3964,6,0,16,6,6,78,84,0,37,30,22,1,3,860
1087691,0,,10026,0,,MN11,40.798798,-73.952826,1,1,3943,6,0,30,6,6,28,190,0,22,15,10,1,3,1260
1002621,0,,10013,0,,MN24,40.717022,-73.99697,1,1,3873,2,0,273,2,2,71,71,1,33,29,22,1,3,721
1035365,0,,10017,0,,MN17,40.754434,-73.979697,1,1,3958,6,0,29,6,6,85,90,0,8,1,0,1,1,177
1024900,0,,10019,0,105,MN17,40.766829,-73.981968,1,1,3969,7,0,6,7,7,41.5,85,0,19,9,6,1,3,170
1002803,0,,10013,0,,MN24,40.721073,-74.008687,1,2,3955,6,0,17,6,6,58,90,0,10,6,5,1,3,863
1089323,0,,10001,0,104,MN13,40.752132,-74.001148,1,1,3803,6,0,7,6,6,70,84,0,12,6,5,1,3,178
1087253,0,,10002,0,103,MN27,40.721143,-73.993701,1,1,3947,2,0,20,2,2,248,248,0,22,13,9,1,3,1197
1085517,0,,10007,0,101,MN24,40.716219,-74.005985,1,5,3948,8,0,7,8,8,36,84,0,29,22,15,1,3,168
1045818,0,,10021,0,108,MN31,40.766072,-73.955954,1,2,737,5,0,14,5,5,28.0,239,0,45,38,29,1,3,707
1081314,1,D_added_by0716,10028,1,,MN32,40.774016,-73.946103,2,2,3934,9,0,6,9,9,25.0,90,0,20,4,2,1,2,524
1089917,0,,10035,0,111,MN99,40.805405,-73.939853,1,1,3944,5,0,14,5,5,41.5,211,0,10,1,0,1,1,430
1018470,0,,10016,0,,MN20,40.745278,-73.981627,1,1,3957,6,0,15,6,6,77,84,0,25,17,11,1,3,724
1077352,0,,10016,0,,MN20,40.744021,-73.97896,1,1,3956,1,0,23,1,1,,,0,50,47,26,1,3,168
1087170,0,,10007,0,101,MN24,40.715719,-74.011421,2,2,3962,5,0,22,5,5,52.5,84,0,35,23,18,1,3,511
1016227,0,,10010,0,105,MN13,40.739958,-73.990722,1,1,3964,7,0,2,7,7,45.5,87,0,21,12,7,1,2,848
1035062,0,,10019,0,105,MN17,40.763712,-73.975741,1,1,3969,3,0,17,3,3,164.0,300,0,22,16,9,1,3,493
1056068,0,,10025,0,107,MN12,40.79501,-73.972624,1,1,3605,3,0,2,3,3,59.0,89,0,16,11,8,1,3,483
1085495,0,,10032,0,112,MN36,40.842393,-73.944074,1,1,3944,5,0,14,5,5,41.5,211,0,9,3,0,1,2,462
1018159,0,,10016,0,,MN21,40.742355,-73.984208,1,1,3965,3,0,17,3,3,30.0,35,0,16,8,5,1,2,723
1080969,0,,10019,0,104,MN15,40.769201,-73.992191,1,1,3944,4,0,8,4,4,36,202,0,30,25,18,1,3,370
1028249,0,,10023,0,107,MN14,40.774184,-73.979117,1,1,3956,6,0,10,6,6,29,180,0,24,18,11,1,3,744
1015582,0,,10010,0,105,MN13,40.741968,-73.99056,1,1,3964,6,0,17,6,6,84,90,0,24,16,11,1,3,178
1001116,0,,10038,0,101,MN25,40.70849,-74.007477,1,1,3961,8,0,7,8,8,20,208,0,10,2,1,1,1,393
1007617,0,,10012,0,102,MN24,40.72396,-73.999163,1,1,3555,4,0,15,4,4,28,277,0,39,33,24,1,3,1107
1016176,0,,10003,0,,MN13,40.73825,-73.988175,1,1,3949,5,0,16,5,5,45.5,210,0,83,75,55,1,3,345
1036473,0,,10022,0,,MN19,40.758017,-73.969557,1,1,3957,6,0,15,6,6,83,85,0,13,6,5,1,2,175
1090626,0,,10018,0,105,MN17,40.75078,-73.984206,1,1,3968,7,0,22,7,7,24.5,162,0,26,21,16,1,3,197
1043853,0,,10065,0,108,MN31,40.763709,-73.964991,1,1,1774,5,0,21,5,5,78.5,83,0,5,2,2,1,2,777
1083860,0,,10111,0,105,MN17,40.758775,-73.977035,1,7,1808,6,0,14,6,6,70,84,0,17,6,4,1,2,643
1020601,0,,10010,0,106,MN20,40.737912,-73.977797,1,1,3941,5,0,8,5,5,59.0,176,0,16,8,6,1,3,665
1089381,0,,10009,0,103,MN28,40.723301,-73.976323,1,1,3948,3,0,15,3,3,153.0,278,0,21,13,7,1,2,643
1001234,0,,10007,0,,MN24,40.711988,-74.009375,1,1,3955,1,0,23,1,1,,,0,20,12,6,1,3,204
1081136,0,,10019,0,105,MN17,40.762729,-73.975489,1,1,3144,4,0,35,4,4,90,112,0,20,8,7,1,3,231
1030343,0,,10023,0,107,MN14,40.774344,-73.984753,1,3,3958,2,0,8,2,2,28,28,0,33,21,1,1,3,366
1050025,1,A_doh0710_complete,10028,1,,MN32,40.777967,-73.95083,1,2,3942,2,0,9,2,2,22,22,0,33,28,19,1,3,450
1039938,0,,10022,0,106,MN19,40.757466,-73.966622,1,1,3265,6,0,14,6,6,72,119,0,30,22,16,1,3,168
1049869,0,,10028,1,108,MN32,40.774479,-73.953666,1,1,2213,6,0,23,6,6,82,87,0,7,1,1,1,1,139
1040895,0,,10065,0,108,MN40,40.765338,-73.969723,1,1,3005,5,0,23,5,5,30.5,219,0,12,8,5,1,2,786
1000830,0,,10005,0,101,MN25,40.705627,-74.009378,1,1,3954,4,0,17,4,4,31,190,0,10,1,1,1,1,479
1083921,0,,10029,0,111,MN33,40.789965,-73.954244,1,2,3974,8,0,2,8,8,42,84,0,12,4,3,1,2,272
1001794,0,,10013,0,103,MN27,40.715382,-73.997839,1,1,3124,5,0,15,5,5,84.5,88,0,86,82,54,1,3,541
1001408,0,,10007,0,101,MN24,40.712975,-74.007301,1,1,3961,1,0,43,1,1,,,0,14,4,4,1,2,721
1088896,0,,10001,0,,MN17,40.746284,-73.990703,1,1,3363,3,0,3,3,3,51.0,75,0,31,24,18,1,3,174
1036196,0,,10017,0,106,MN19,40.753649,-73.97341,1,1,3530,6,0,6,6,6,77,89,0,12,5,4,1,3,156
1043195,0,,10075,1,108,MN40,40.773764,-73.95975,1,1,2747,1,0,21,1,1,,,0,35,31,24,1,3,133
1084081,0,,10031,0,,MN06,40.820211,-73.950354,1,1,3956,5,0,14,5,5,26.0,244,0,19,7,0,1,2,358
1023730,0,,10019,0,105,MN17,40.764434,-73.977459,1,1,3970,5,0,21,5,5,63.5,90,0,28,23,18,1,3,784
1016926,0,,10016,0,105,MN17,40.744992,-73.986102,1,1,2470,4,0,28,4,4,53,235,0,8,0,0,0,0,154
1022645,0,,10036,0,105,MN17,40.757807,-73.98328,1,1,3975,5,0,15,5,5,85.0,88,0,33,27,20,1,3,213
1087103,0,,10022,0,108,MN31,40.761382,-73.966173,1,1,3971,7,0,20,7,7,50.5,88,0,42,37,22,1,3,168
1016045,0,,10018,0,,MN17,40.752157,-73.983069,1,4,3968,5,0,23,5,5,84.5,90,0,15,7,6,1,3,882
1054044,0,,10035,0,,MN34,40.805382,-73.939269,1,1,3944,3,0,20,3,3,149.0,269,0,24,21,13,1,3,329
1043968,0,,10021,0,,MN31,40.769495,-73.959266,1,1,2611,3,0,21,3,3,133.5,245,0,8,0,0,0,0,413
1088215,0,,10023,0,107,MN14,40.773581,-73.983547,1,5,3968,4,0,23,4,4,84,88,0,19,15,8,1,3,112
1090397,0,,10002,0,103,MN27,40.722779,-73.991464,1,1,3265,3,0,16,3,3,58.5,88,0,26,16,10,1,3,115
1048537,1,B_doh0710_expected,10028,1,,MN32,40.774683,-73.954753,1,1,3949,1,0,23,1,1,,,0,22,19,14,1,3,486
1008495,0,,10012,0,102,MN23,40.726158,-73.993127,1,1,3944,7,0,2,7,7,53.5,83,0,39,27,20,1,3,842
1024686,0,,10036,0,,MN17,40.756571,-73.987067,1,1,3949,3,0,14,3,3,60.0,92,0,11,4,2,1,3,850
1088790,0,,10013,0,102,MN24,40.719919,-74.000289,1,1,3943,6,0,17,6,6,90,90,0,14,9,6,1,3,1249
1015016,0,,10010,0,,MN13,40.744656,-73.991873,1,1,3954,2,0,10,2,2,165,165,0,37,28,20,1,3,833
1051312,1,A_doh0710_complete,10128,1,,MN32,40.776697,-73.946126,1,1,3958,2,0,21,2,2,29,29,0,23,14,9,1,3,190
1034196,0,,10036,0,105,MN17,40.755345,-73.983732,1,1,3969,5,0,14,5,5,74.5,84,0,14,4,3,1,2,897
1069581,0,,10036,0,105,MN17,40.75711,-73.983544,1,1,3965,9,0,10,9,9,25.5,90,0,12,7,4,1,3,794
1017097,0,,10016,0,,MN17,40.748451,-73.983488,1,1,3958,5,0,21,5,5,63.0,85,0,16,6,3,1,2,905
1035474,0,,10022,0,105,MN17,40.758818,-73.974877,2,2,3964,11,0,8,11,11,37.5,44,0,47,34,21,1,3,210
1018010,0,,10010,0,,MN21,40.739482,-73.986327,1,2,3935,6,0,28,6,6,59,87,0,25,19,15,1,3,518
1087213,0,,10029,0,,MN34,40.796389,-73.942246,1,1,3972,6,0,29,6,6,71,85,0,40,30,0,1,3,342
1016130,0,,10003,0,,MN13,40.737223,-73.989391,1,1,3948,5,0,17,5,5,71.0,162,0,33,28,17,1,3,868
1046965,1,A_doh0710_complete,10128,1,108,MN40,40.783546,-73.958936,1,1,3943,5,0,30,5,5,48.5,209,0,22,17,12,1,3,969
1008237,0,,10012,0,102,MN23,40.726386,-73.997096,2,2,3944,5,0,22,5,5,17.0,202,0,48,36,25,1,3,741
1025416,0,,10019,0,,MN15,40.765233,-73.984401,1,1,3968,3,0,14,3,3,158.5,245,0,21,15,9,1,2,373
1085735,0,,10166,0,105,MN19,40.754155,-73.976557,1,1,3950,6,0,29,6,6,79,88,0,17,9,6,1,3,911
1088204,0,,10014,0,104,MN13,40.741998,-74.007849,1,1,3948,5,0,28,5,5,60.5,112,0,22,18,12,1,3,925
1047930,0,,10028,1,,MN40,40.779105,-73.956224,1,1,3928,4,0,16,4,4,39,264,0,19,12,7,1,2,573
